S_MTCU,COLL_RGN_CD,COLL_CD,APSKey,APS_NAME,GRAD_OUT,STUD_SAT,GRAD_RATE
C-43107,GTA,CENT,CENT01277,Culinary Skills - Chef Training,TRUE,TRUE,TRUE
C-43108,CE,CONS,CONS01179,Bartending,TRUE,FALSE,TRUE
C-43108,SE,ALGO,ALGO01443,Bartending,TRUE,FALSE,TRUE
C-43112,SE,LACI,LACI01180,Sommelier - bière,TRUE,TRUE,FALSE
C-43113,GTA,CENT,CENT01241,Hospitality Foundations,TRUE,TRUE,FALSE
C-43113,GTA,SENE,SENE01295,Hospitality Foundations,TRUE,TRUE,FALSE
C-43200,GTA,CENT,CENT01141,Hospitality Services,TRUE,TRUE,TRUE
C-43200,SE,LACI,LACI01169,Service de la restauration,TRUE,FALSE,TRUE
C-43200,GTA,GRBR,GRBR01208,Hospitality Services,TRUE,TRUE,TRUE
C-43200,GTA,DURH,DURH01227,Hospitality Skills,TRUE,TRUE,FALSE
C-43200,SE,ALGO,ALGO01411,Hospitality Services,TRUE,FALSE,TRUE
C-43201,GTA,HUMB,HUMB01165,Food And Beverage Service,TRUE,TRUE,TRUE
C-43201,N,SAUL,SAUL01173,Hospitality Operations - Food And Beverage,TRUE,FALSE,TRUE
C-43201,CE,CONS,CONS01178,Hospitality Operations - Food And Beverage,TRUE,TRUE,TRUE
C-43201,GTA,CENT,CENT01217,Hospitality Operations - Kitchen Management,TRUE,TRUE,TRUE
C-43203,SW,LAMB,LAMB01110,Food Service Worker,TRUE,FALSE,FALSE
C-43203,GTA,CENT,CENT01234,Food Service Worker,TRUE,FALSE,TRUE
C-43203,CE,CONS,CONS01278,Food Service Worker,TRUE,FALSE,TRUE
C-43205,N,CANA,CANA01167,Ecotourism,TRUE,TRUE,TRUE
C-43205,GTA,SENE,SENE01274,Tourism - Tavel Operations,TRUE,TRUE,TRUE
C-43217,CE,GEOR,GEOR01182,Snow Resort Fundamentals,TRUE,FALSE,TRUE
C-43303,GTA,HUMB,HUMB01339,Funeral Pre-Planner,TRUE,FALSE,FALSE
C-43400,CE,NIAG,NIAG01206,Hairstyling Techniques,TRUE,TRUE,TRUE
C-43601,GTA,SENE,SENE01043,Flight Services,TRUE,TRUE,TRUE
C-43901,GTA,SENE,SENE01141,Floral Design,TRUE,TRUE,TRUE
C-43901,SE,ALGO,ALGO01243,Florist,TRUE,FALSE,TRUE
C-43905,CE,NIAG,NIAG01196,Landscape Horticulture Techniques,TRUE,TRUE,TRUE
C-43906,SE,SSFL,SSFL01163,Arboriculture,TRUE,TRUE,TRUE
C-43906,GTA,HUMB,HUMB01179,Urban Arboriculture,TRUE,TRUE,TRUE
C-43906,SE,SSFL,SSFL01285,Urban Forestry,TRUE,TRUE,TRUE
C-44203,SE,LACI,LACI01099,Pratiques en environnement forestier,TRUE,FALSE,TRUE
C-44300,CE,MOHA,MOHA01125,Industrial Woodworking Techniques,TRUE,TRUE,TRUE
C-44300,N,CANA,CANA01156,Manufacturing Techniques - Wood Products,TRUE,FALSE,FALSE
C-44300,CE,GEOR,GEOR01199,Cabinetmaking Techniques,TRUE,TRUE,TRUE
C-44403,SE,SSFL,SSFL01234,Blasting Techniques,TRUE,TRUE,TRUE
C-44411,N,CONF,CONF01182,Mining Techniques,TRUE,TRUE,TRUE
C-44413,N,CAMB,CAMB01295,Mining Foundations,TRUE,FALSE,TRUE
C-44700,SW,LAMB,LAMB01085,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,SW,LAMB,LAMB01102,General Arts and Science - Degree Preparation,TRUE,FALSE,FALSE
C-44700,SE,LOYT,LOYT01111,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,N,BORE,BORE01112,General Arts And Sciences - One-year,TRUE,TRUE,FALSE
C-44700,SE,LACI,LACI01134,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,GTA,DURH,DURH01141,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,CE,CONS,CONS01147,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,SE,LOYT,LOYT01150,General Arts & Science: English for Academic Purposes,TRUE,FALSE,FALSE
C-44700,N,CANA,CANA01151,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,N,CANA,CANA01152,Aboriginal General Arts And Science - One-year,TRUE,FALSE,FALSE
C-44700,CE,GEOR,GEOR01153,General Arts And Science - One Year,TRUE,TRUE,FALSE
C-44700,CE,GEOR,GEOR01154,General Arts And Science - Shki Miikan (New Road),TRUE,TRUE,FALSE
C-44700,N,SAUL,SAUL01154,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,N,CONF,CONF01162,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,SW,STCL,STCL01168,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,SE,SLAW,SLAW01170,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,CE,MOHA,MOHA01174,General Arts And Science - Aboriginal,TRUE,FALSE,FALSE
C-44700,CE,NIAG,NIAG01182,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,GTA,CENT,CENT01185,General Arts and Science - English for Academic Purposes,TRUE,TRUE,FALSE
C-44700,SE,SSFL,SSFL01187,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,N,CANA,CANA01192,Indigenous Preparatory Studies,TRUE,TRUE,FALSE
C-44700,N,NORT,NORT01195,General Arts And Science - One-year,TRUE,FALSE,FALSE
C-44700,GTA,SHER,SHER01197,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,SW,FANS,FANS01205,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,GTA,GRBR,GRBR01207,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,GTA,SENE,SENE01226,General Arts,TRUE,TRUE,FALSE
C-44700,CE,MOHA,MOHA01229,General Arts and Science,TRUE,TRUE,FALSE
C-44700,N,CAMB,CAMB01242,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,CE,MOHA,MOHA01251,General Arts and Science - English for Academic Purposes,TRUE,TRUE,FALSE
C-44700,GTA,HUMB,HUMB01276,General Arts And Science - One-year,TRUE,TRUE,TRUE
C-44700,GTA,SENE,SENE01277,General Arts - English for Academic Purposes,TRUE,TRUE,FALSE
C-44700,GTA,GRBR,GRBR01285,General Arts and Science - English for Academic Purposes,TRUE,TRUE,FALSE
C-44700,GTA,CENT,CENT01291,General Arts and Science,FALSE,TRUE,FALSE
C-44700,N,CAMB,CAMB01298,General Arts and Science -English for Academic Purposes,TRUE,FALSE,FALSE
C-44700,SE,ALGO,ALGO01344,General Arts And Science - One-year - Aboriginal,TRUE,TRUE,FALSE
C-44700,SE,ALGO,ALGO01345,General Arts And Science - One-year,TRUE,TRUE,FALSE
C-44700,SE,ALGO,ALGO01441,General Arts and Science - English for Academic Purposes,TRUE,TRUE,FALSE
C-44701,N,CONF,CONF01085,College Access,TRUE,TRUE,FALSE
C-44702,SW,LAMB,LAMB01059,Pre-trades and Technology,TRUE,TRUE,FALSE
C-44702,N,CONF,CONF01119,Pre-technology,TRUE,TRUE,FALSE
C-44702,SE,LOYT,LOYT01123,College Technology and Trades Preparation,TRUE,FALSE,FALSE
C-44702,SW,FANS,FANS01149,Pre-technology,TRUE,TRUE,FALSE
C-44702,CE,CONS,CONS01168,Technology Foundations,TRUE,TRUE,FALSE
C-44702,N,SAUL,SAUL01174,Pre-trades And Technology,TRUE,TRUE,FALSE
C-44702,CE,NIAG,NIAG01179,Pre-technology,TRUE,TRUE,FALSE
C-44702,SW,STCL,STCL01179,Pre-technology,TRUE,TRUE,FALSE
C-44702,CE,MOHA,MOHA01196,Pre-technology,TRUE,TRUE,FALSE
C-44702,GTA,DURH,DURH01205,Trades Fundamentals,TRUE,TRUE,FALSE
C-44702,N,NORT,NORT01221,Pre-Technology,TRUE,FALSE,FALSE
C-44702,GTA,CENT,CENT01240,Technology Foundations,TRUE,TRUE,FALSE
C-44702,GTA,SHER,SHER01244,Technology Fundamentals,TRUE,TRUE,FALSE
C-44702,SE,SSFL,SSFL01264,Trade Fundamentals,FALSE,TRUE,FALSE
C-44702,GTA,SENE,SENE01265,Applied Science and Technology Fundamentals,TRUE,TRUE,FALSE
C-44702,N,CAMB,CAMB01269,Pre-trades/technology,TRUE,TRUE,FALSE
C-44702,CE,GEOR,GEOR01197,Technology Foundations,TRUE,FALSE,FALSE
C-44900,SW,LAMB,LAMB01067,Welding Techniques,TRUE,TRUE,TRUE
C-44900,N,CONF,CONF01082,Welding Techniques,TRUE,TRUE,TRUE
C-44900,GTA,DURH,DURH01094,Welding Techniques,TRUE,TRUE,TRUE
C-44900,SE,LOYT,LOYT01129,Welding Techniques,TRUE,TRUE,TRUE
C-44900,N,BORE,BORE01147,Pratique de soudage,TRUE,TRUE,TRUE
C-44900,N,SAUL,SAUL01186,Welding Techniques,TRUE,TRUE,TRUE
C-44900,SW,STCL,STCL01192,Welding Techniques,TRUE,TRUE,TRUE
C-44900,CE,NIAG,NIAG01194,Welding Techniques,TRUE,TRUE,TRUE
C-44900,CE,CONS,CONS01200,Welding Techniques,TRUE,TRUE,TRUE
C-44900,CE,GEOR,GEOR01205,Welding Techniques,TRUE,TRUE,TRUE
C-44900,SE,SLAW,SLAW01208,Welding and Fabrication Techniques,TRUE,TRUE,TRUE
C-44900,SW,FANS,FANS01228,Welding Techniques,TRUE,TRUE,TRUE
C-44900,SE,SSFL,SSFL01233,Welding Techniques,TRUE,TRUE,TRUE
C-44900,GTA,SHER,SHER01234,Welding Techniques,TRUE,TRUE,TRUE
C-44900,SE,ALGO,ALGO01419,Welding and Fabrication Techniques,TRUE,TRUE,TRUE
C-45211,SE,ALGO,ALGO01407,Aviation Techniques - Aircraft Maintenance,TRUE,TRUE,TRUE
C-45300,N,SAUL,SAUL01040,Mechanical Techniques - Machine Shop,FALSE,FALSE,TRUE
C-45500,GTA,DURH,DURH01093,Heating Ventilation And Air Conditioning Techniques,TRUE,TRUE,TRUE
C-45500,N,CAMB,CAMB01220,"Heating, Ventilation And Air Conditioning Techniques",TRUE,TRUE,TRUE
C-45501,GTA,DURH,DURH01108,Gas Technician 2,TRUE,TRUE,TRUE
C-45502,CE,MOHA,MOHA01153,Gas And Oil Burner Technician 2,TRUE,TRUE,TRUE
C-45503,GTA,DURH,DURH01180,Energy Audit Techniques,TRUE,FALSE,TRUE
C-45500,CE,MOHA,MOHA01205,"Heating, Refrigeration And Air Conditioning Techniques",TRUE,TRUE,TRUE
C-45505,CE,GEOR,GEOR01206,Gas Technician,TRUE,TRUE,TRUE
C-45550,CE,CONS,CONS01258,Renewable Energy Techniques,TRUE,TRUE,TRUE
C-45613,GTA,DURH,DURH01092,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,N,BORE,BORE01098,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,SW,LAMB,LAMB01105,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,SE,LOYT,LOYT01117,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,SE,LACI,LACI01151,Pratique De L'électricité,TRUE,TRUE,TRUE
C-45613,N,CANA,CANA01177,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,SW,STCL,STCL01194,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,CE,GEOR,GEOR01220,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,SW,FANS,FANS01220,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,CE,NIAG,NIAG01222,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,GTA,SHER,SHER01223,Electrician-pr Trade,TRUE,TRUE,TRUE
C-45613,SE,SSFL,SSFL01228,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,N,CAMB,CAMB01244,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,GTA,GRBR,GRBR01271,Electrical Techniques,TRUE,TRUE,TRUE
C-45613,CE,CONS,CONS01285,Electrical Techniques,FALSE,TRUE,FALSE
C-45613,GTA,HUMB,HUMB01331,Electrical Techniques,TRUE,TRUE,TRUE
C-46401,GTA,CENT,CENT01147,Auto Body Repair Techniques,TRUE,TRUE,TRUE
C-46405,SE,LOYT,LOYT01088,Motive Power Fundamentals - Parts And Counter Personnel,TRUE,TRUE,TRUE
C-46405,GTA,DURH,DURH01106,Motive Power Fundamentals - Parts And Counter Personnel,FALSE,FALSE,TRUE
C-46405,CE,MOHA,MOHA01151,Motive Power Fundamentals,TRUE,TRUE,TRUE
C-46405,N,SAUL,SAUL01185,Motive Power Fundamentals - Automotive Repair,TRUE,TRUE,TRUE
C-46405,CE,NIAG,NIAG01193,Motive Power Techniques,TRUE,TRUE,TRUE
C-46405,CE,CONS,CONS01201,Motive Power Fundamentals - Automotive Service,TRUE,TRUE,TRUE
C-46405,CE,CONS,CONS01202,Motive Power Fundamentals - Truck And Coach,TRUE,TRUE,TRUE
C-46405,SW,STCL,STCL01202,Motive Power Fundamentals - Truck and Coach Repair Techniques,TRUE,TRUE,TRUE
C-46405,N,SAUL,SAUL01207,Motive Power Fundamentals - Marine and Small Engine Repair,TRUE,TRUE,TRUE
C-46405,CE,CONS,CONS01225,Motive Power Fundamentals - Truck Trailer Service,TRUE,FALSE,TRUE
C-46405,CE,CONS,CONS01237,Motive Power Fundamentals,TRUE,TRUE,TRUE
C-46405,CE,CONS,CONS01250,Motive Power Fundamentals - Motorcycle and Power Sport Vehicles,TRUE,TRUE,TRUE
C-46405,SW,FANS,FANS01265,Motive Power Fundamentals,TRUE,FALSE,TRUE
C-46600,N,SAUL,SAUL01114,Aircraft Structural Repair Technician,TRUE,TRUE,TRUE
C-46600,N,CANA,CANA01117,Aircraft Structural Repair Technician,TRUE,TRUE,TRUE
C-46704,CE,CONS,CONS01224,Heavy Equipment Operator,TRUE,TRUE,TRUE
C-46704,SE,SSFL,SSFL01195,Heavy Equipment Operator,TRUE,FALSE,TRUE
C-46705,N,CONF,CONF01084,Motive Power Techniques - Heavy Equipment,TRUE,TRUE,TRUE
C-46705,N,CONF,CONF01135,Motive Power Techniques - Equipment Systems,TRUE,TRUE,TRUE
C-46705,N,BORE,BORE01149,Mécanique de la machinerie lourde,TRUE,TRUE,TRUE
C-46705,N,SAUL,SAUL01184,Motive Power Fundamentals - Heavy Equipment & Truck Repair,TRUE,TRUE,TRUE
C-46705,SE,SSFL,SSFL01184,Heavy Equipment Techniques,TRUE,TRUE,TRUE
C-46705,N,NORT,NORT01209,Heavy Equipment Techniques,TRUE,TRUE,TRUE
C-46705,N,CAMB,CAMB01210,Motive Power Techniques - Heavy Equipment,TRUE,TRUE,TRUE
C-46705,CE,CONS,CONS01223,Heavy Equipment Techniques,TRUE,TRUE,TRUE
C-47000,CE,MOHA,MOHA01177,Manufacturing Techniques,TRUE,TRUE,TRUE
C-47013,GTA,GRBR,GRBR01186,Microelectronics Manufacturing Techniques - Surface Mount,FALSE,FALSE,TRUE
C-47100,GTA,CENT,CENT01164,Motorcycle And Powersports Products Repair Techniques,TRUE,TRUE,TRUE
C-47100,N,CANA,CANA01186,Motorcycle Repair Techniques,TRUE,FALSE,FALSE
C-47600,SW,LAMB,LAMB01099,Construction Carpentry Techniques,TRUE,TRUE,TRUE
C-47600,SE,LOYT,LOYT01128,Construction Techniques,TRUE,TRUE,TRUE
C-47600,N,BORE,BORE01146,Pratique de la construction - Charpenterie,TRUE,TRUE,TRUE
C-47600,N,CANA,CANA01154,Renovation Techniques - Construction Carpentry,TRUE,TRUE,TRUE
C-47600,N,CONF,CONF01171,Construction Techniques,TRUE,TRUE,TRUE
C-47600,CE,NIAG,NIAG01188,Construction Techniques,TRUE,TRUE,TRUE
C-47600,N,SAUL,SAUL01191,Renewable Energy and Green Construction Techniques,TRUE,TRUE,TRUE
C-47600,CE,GEOR,GEOR01193,Carpentry Techniques,TRUE,TRUE,TRUE
C-47600,SW,STCL,STCL01203,Carpentry Techniques,TRUE,TRUE,TRUE
C-47600,SE,SSFL,SSFL01225,Carpentry Techniques,TRUE,TRUE,TRUE
C-47600,N,CAMB,CAMB01291,Carpentry Renovation Techniques,TRUE,TRUE,TRUE
C-47600,SE,ALGO,ALGO01439,Construction Techniques,TRUE,TRUE,TRUE
C-47600,SE,SLAW,SLAW01209,General Construction Carpentry Techniques,TRUE,TRUE,FALSE
C-47600,SE,SLAW,SLAW01210,Carpentry Techniques,TRUE,TRUE,TRUE
C-47610,SE,LACI,LACI01164,Travail en chantier résidentiel,TRUE,TRUE,TRUE
C-47610,GTA,GRBR,GRBR01261,Construction Craft Worker Foundations,TRUE,FALSE,TRUE
C-47700,CE,CONS,CONS01233,Brick and Stone Fundamentals,TRUE,FALSE,TRUE
C-47700,CE,CONS,CONS01273,Drywall Fundamentals,TRUE,FALSE,TRUE
C-48200,SW,FANS,FANS01098,Construction Carpentry Techniques,TRUE,TRUE,TRUE
C-48200,N,SAUL,SAUL01164,Construction Carpentry Techniques,TRUE,TRUE,TRUE
C-48200,GTA,GRBR,GRBR01165,Construction Trades Techniques,TRUE,TRUE,TRUE
C-48200,CE,CONS,CONS01220,Construction Techniques,TRUE,TRUE,TRUE
C-48202,GTA,DURH,DURH01200,Construction and Hoisting Techniques,TRUE,TRUE,TRUE
C-48205,SE,SSFL,SSFL01213,Sustainable Building Design And Construction,TRUE,TRUE,TRUE
C-48206,SE,SSFL,SSFL01242,Sustainable Renovations,TRUE,FALSE,TRUE
C-49100,CE,MOHA,MOHA01119,Utilities System Operator,TRUE,TRUE,TRUE
C-49100,CE,MOHA,MOHA01128,Power Engineering Techniques,TRUE,TRUE,TRUE
C-49100,N,CAMB,CAMB01247,Power Engineering Techniques,TRUE,TRUE,TRUE
C-49403,GTA,CENT,CENT01253,New Media Design,TRUE,FALSE,TRUE
C-49625,GTA,GRBR,GRBR01148,College Vocational,TRUE,TRUE,FALSE
C-49625,GTA,SENE,SENE01152,College Opportunities,TRUE,TRUE,FALSE
C-49625,N,NORT,NORT01212,College Vocational,TRUE,TRUE,FALSE
C-49625,N,CAMB,CAMB01216,College Vocational,TRUE,TRUE,FALSE
C-49651,N,CAMB,CAMB01227,Building Bridges,TRUE,FALSE,FALSE
C-49652,N,CAMB,CAMB01243,Transition To College For Students With Disabilities,TRUE,TRUE,FALSE
C-49652,CE,MOHA,MOHA01261,Career Pathways,TRUE,TRUE,FALSE
D-50100,SE,LOYT,LOYT01000,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,HUMB,HUMB01000,Business - Accounting,TRUE,TRUE,TRUE
D-50100,SW,FANS,FANS01000,Business - Accounting,TRUE,TRUE,TRUE
D-50100,CE,GEOR,GEOR01003,Business - Accounting,TRUE,TRUE,TRUE
D-50100,N,SAUL,SAUL01005,Business - Accounting,TRUE,TRUE,TRUE
D-50100,CE,MOHA,MOHA01007,Business - Accounting,TRUE,TRUE,TRUE
D-50100,N,CANA,CANA01008,Business - Accounting,TRUE,TRUE,TRUE
D-50100,N,NORT,NORT01008,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,GRBR,GRBR01008,Business - Accounting,TRUE,TRUE,TRUE
D-50100,SW,STCL,STCL01008,Business - Accounting,TRUE,TRUE,TRUE
D-50100,CE,NIAG,NIAG01009,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,SHER,SHER01009,Business - Accounting,TRUE,TRUE,TRUE
D-50100,N,CONF,CONF01010,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,SENE,SENE01011,Accounting,TRUE,TRUE,TRUE
D-50100,SE,SLAW,SLAW01011,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,DURH,DURH01011,Business - Accounting,TRUE,TRUE,TRUE
D-50100,SE,ALGO,ALGO01013,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,CENT,CENT01016,Business - Accounting,TRUE,TRUE,TRUE
D-50100,GTA,CENT,CENT01266,Business Accounting - Financial and Credit Management,TRUE,FALSE,TRUE
D-50100,N,CAMB,CAMB01284,Business - Accounting,TRUE,TRUE,TRUE
D-50102,SE,ALGO,ALGO01348,Professional Accounting,TRUE,TRUE,TRUE
D-50104,GTA,DURH,DURH01231,Accounting and Payroll,FALSE,TRUE,FALSE
D-50104,GTA,SENE,SENE01263,Accounting And Payroll,TRUE,TRUE,TRUE
D-50104,SW,FANS,FANS01293,Business - Payroll and Bookkeeping,TRUE,TRUE,FALSE
D-50200,SE,SSFL,SSFL01002,Business,TRUE,TRUE,TRUE
D-50200,N,CANA,CANA01007,Business,TRUE,TRUE,TRUE
D-50200,N,SAUL,SAUL01007,Business,TRUE,TRUE,TRUE
D-50200,GTA,GRBR,GRBR01007,Business,FALSE,TRUE,FALSE
D-50200,SE,LOYT,LOYT01008,Business,TRUE,TRUE,TRUE
D-50200,GTA,SHER,SHER01008,Business,TRUE,TRUE,TRUE
D-50200,N,NORT,NORT01009,Business,TRUE,TRUE,TRUE
D-50200,CE,MOHA,MOHA01009,Business,TRUE,TRUE,TRUE
D-50200,GTA,HUMB,HUMB01009,Business,TRUE,TRUE,TRUE
D-50200,GTA,DURH,DURH01009,Business - Entrepreneurship and Small Business,TRUE,TRUE,TRUE
D-50200,GTA,SENE,SENE01013,Business,TRUE,TRUE,TRUE
D-50200,N,BORE,BORE01016,Business,TRUE,TRUE,TRUE
D-50200,GTA,CENT,CENT01025,Business,TRUE,TRUE,TRUE
D-50200,SW,LAMB,LAMB01046,Business,TRUE,TRUE,TRUE
D-50200,CE,CONS,CONS01052,Business,TRUE,TRUE,TRUE
D-50200,SE,ALGO,ALGO01052,Business,TRUE,TRUE,TRUE
D-50200,SE,LACI,LACI01074,Business,TRUE,TRUE,TRUE
D-50200,SE,SLAW,SLAW01096,Business,TRUE,TRUE,TRUE
D-50200,N,CAMB,CAMB01105,Business,TRUE,TRUE,TRUE
D-50200,CE,GEOR,GEOR01115,Business,TRUE,TRUE,TRUE
D-50200,N,BORE,BORE01125,Commerce - Gestion Informatisée D'entrprise,TRUE,FALSE,TRUE
D-50200,SW,FANS,FANS01129,Business,TRUE,TRUE,TRUE
D-50200,SW,LAMB,LAMB01138,Business - Entrepreneurship and Small Business,FALSE,TRUE,FALSE
D-50200,CE,NIAG,NIAG01208,Business,TRUE,TRUE,TRUE
D-50200,SW,STCL,STCL01208,Business,TRUE,TRUE,TRUE
D-50200,SE,ALGO,ALGO01424,Business - Management and Entrepreneurship,TRUE,TRUE,TRUE
D-50201,N,CONF,CONF01157,Aboriginal Financial And Economic Planning,TRUE,FALSE,FALSE
D-50201,SW,FANS,FANS01168,Business - Finance,TRUE,TRUE,TRUE
D-50201,GTA,SHER,SHER01237,Business - Finance,TRUE,TRUE,TRUE
D-50202,SW,STCL,STCL01112,International Business,TRUE,FALSE,TRUE
D-50202,N,CONF,CONF01125,Business-international Business,TRUE,FALSE,TRUE
D-50202,CE,NIAG,NIAG01169,Business - International Business,TRUE,TRUE,TRUE
D-50202,GTA,SENE,SENE01187,International Business,TRUE,TRUE,TRUE
D-50202,GTA,CENT,CENT01269,Business - International Business,TRUE,TRUE,TRUE
D-50217,SW,LAMB,LAMB01064,Industrial Management,TRUE,TRUE,TRUE
D-50222,CE,CONS,CONS01142,Health Office Administration,TRUE,TRUE,TRUE
D-50223,SE,SLAW,SLAW01031,Business - Human Resources,TRUE,TRUE,TRUE
D-50223,N,CONF,CONF01035,Business - Human Resources,TRUE,TRUE,TRUE
D-50223,GTA,DURH,DURH01035,Business - Human Resources,TRUE,TRUE,TRUE
D-50223,GTA,SHER,SHER01120,Business - Human Resources,TRUE,TRUE,TRUE
D-50223,SW,FANS,FANS01217,Business - Human Resources,TRUE,TRUE,TRUE
D-50223,GTA,GRBR,GRBR01276,Business - Human Resources,TRUE,TRUE,FALSE
D-50227,N,NORT,NORT01218,Public Administration,TRUE,FALSE,TRUE
D-50227,CE,CONS,CONS01252,Public Administration - Municipal Services,TRUE,TRUE,FALSE
D-50227,GTA,SENE,SENE01275,Public Administration - Municipal,TRUE,TRUE,TRUE
D-50231,N,CANA,CANA01081,Small Business Management,TRUE,TRUE,FALSE
D-50231,N,CAMB,CAMB01205,Aboriginal Small Business Management,TRUE,FALSE,TRUE
D-50231,CE,GEOR,GEOR01237,Business - Entrepreneurship,TRUE,TRUE,FALSE
D-50231,SW,FANS,FANS01287,Business - Entrepreneurship and Management,TRUE,TRUE,FALSE
D-50231,SE,ALGO,ALGO01296,Small and Medium Enterprise Management,TRUE,TRUE,TRUE
D-50243,SE,LACI,LACI01037,Public Relations,TRUE,TRUE,TRUE
D-50243,CE,CONS,CONS01160,Public Relations,TRUE,TRUE,TRUE
D-50243,N,CANA,CANA01194,Public Relations,TRUE,TRUE,FALSE
D-50243,SE,ALGO,ALGO01212,Public Relations,TRUE,TRUE,TRUE
D-50243,SW,STCL,STCL01221,Public Relations,TRUE,TRUE,FALSE
D-50251,GTA,SENE,SENE01145,International Transportation And Customs,TRUE,TRUE,TRUE
D-50258,N,NORT,NORT01202,Community Economic And Social Development Worker,TRUE,FALSE,TRUE
D-50261,GTA,SENE,SENE01284,Aviation Operations,TRUE,TRUE,TRUE
D-50265,SW,FANS,FANS01223,Music Industry Arts,TRUE,TRUE,TRUE
D-50265,SW,FANS,FANS01285,Music Industry Arts,TRUE,FALSE,FALSE
D-50265,SE,ALGO,ALGO01416,Music Industry Arts,TRUE,TRUE,TRUE
D-50271,CE,MOHA,MOHA01179,E-business,TRUE,FALSE,FALSE
D-50300,SE,LOYT,LOYT01036,Survey Engineering Technician,TRUE,TRUE,TRUE
D-50303,SW,FANS,FANS01186,Gis And Urban Planning,TRUE,TRUE,TRUE
D-50310,SE,SSFL,SSFL01203,Resource Mapping Technician,TRUE,TRUE,TRUE
D-50500,GTA,DURH,DURH01010,Business - Information Systems,TRUE,FALSE,FALSE
D-50500,GTA,CENT,CENT01017,Business - Information Systems,FALSE,FALSE,TRUE
D-50500,CE,GEOR,GEOR01077,Business - Information Systems,TRUE,FALSE,FALSE
D-50500,SW,FANS,FANS01249,Business - Information Systems,TRUE,TRUE,TRUE
D-50503,GTA,HUMB,HUMB01020,Computer Programmer,TRUE,TRUE,TRUE
D-50503,GTA,SENE,SENE01025,Computer Programmer,TRUE,TRUE,TRUE
D-50503,SW,LAMB,LAMB01032,Computer Programmer,TRUE,TRUE,TRUE
D-50503,SE,LACI,LACI01033,Computer Programmer,TRUE,TRUE,TRUE
D-50503,N,SAUL,SAUL01053,Computer Programmer,TRUE,TRUE,TRUE
D-50503,CE,GEOR,GEOR01061,Computer Programmer,TRUE,TRUE,TRUE
D-50503,CE,NIAG,NIAG01076,Computer Programmer,TRUE,TRUE,TRUE
D-50503,GTA,SHER,SHER01092,Computer Programmer,TRUE,TRUE,TRUE
D-50503,GTA,DURH,DURH01097,Computer Programmer,TRUE,TRUE,TRUE
D-50503,N,NORT,NORT01098,Computer Programmer,FALSE,FALSE,TRUE
D-50503,GTA,CENT,CENT01101,Computer Programmer,FALSE,FALSE,TRUE
D-50503,SW,FANS,FANS01113,Computer Programmer,FALSE,FALSE,TRUE
D-50503,CE,CONS,CONS01132,Computer Programmer,TRUE,TRUE,TRUE
D-50503,SW,STCL,STCL01164,Computer Programmer,TRUE,FALSE,FALSE
D-50503,N,CONF,CONF01189,Computer Programmer,TRUE,TRUE,FALSE
D-50503,SE,ALGO,ALGO01193,Computer Programmer,TRUE,TRUE,TRUE
D-50504,CE,CONS,CONS01141,Software Engineering Technician,TRUE,TRUE,TRUE
D-50504,GTA,CENT,CENT01210,Software Engineering Technician,TRUE,TRUE,TRUE
D-50505,GTA,DURH,DURH01025,Computer Systems Technician,TRUE,TRUE,TRUE
D-50505,SE,LACI,LACI01052,Computer Systems Technician,TRUE,TRUE,TRUE
